Code, Name, Standard Deviation, Average, HedgeType, Skewness, latestValue, BuySuggestion
sz300250,初灵信息_us_chad,9.64,-12.02,1,-0.037,-28.31,1
sz300341,麦迪电气_us_chad,9.64,-23.85,1,-0.041,-10.47,2
sh600800,天津磁卡_us_chad,9.64,-33.06,1,-0.114,-44.54,1
sz002623,亚玛顿_us_chad,9.65,-9.92,1,-0.012,-22.25,1
us_chad,us_chad_美尔雅,9.65,-5.18,1,0.079,9.25,2
sz300382,斯莱克_us_chad,9.65,-36.21,1,-0.127,-51.01,1
sz002281,光迅科技_us_chad,9.65,-3.97,1,0.094,-5.46,2
sz300173,智慧松德_us_chad,9.66,-10.05,1,-0.097,-16.00,0
sz002202,金风科技_us_chad,9.66,-7.08,1,-0.067,-18.75,1
sz000798,中水渔业_us_chad,9.66,-28.50,1,-0.104,-29.83,0
sz002687,乔治白_us_chad,9.66,-16.45,1,0.076,-19.38,0
sh600057,象屿股份_us_chad,9.66,-24.54,1,-0.127,-37.97,1
sz002603,以岭药业_us_chad,9.66,-23.25,1,-0.148,-35.34,1
sz300254,仟源医药_us_chad,9.66,-32.20,1,-0.116,-48.02,1
sz002693,双成药业_us_chad,9.67,-20.19,1,-0.090,-38.68,1
us_chad,us_chad_天士力,9.67,-10.47,1,-0.112,-19.69,1
sh601777,力帆股份_us_chad,9.67,-25.16,1,-0.119,-41.98,1
sh600814,杭州解百_us_chad,9.67,-21.72,1,-0.106,-29.11,0
sz300251,光线传媒_us_chad,9.67,-8.45,1,-0.108,-17.31,1
us_chad,us_chad_航天晨光,9.67,-22.76,1,-0.087,-36.26,1
sh600897,厦门空港_us_chad,9.68,-20.40,1,-0.118,-30.83,1
sz000927,一汽夏利_us_chad,9.68,-23.22,1,-0.117,-32.86,1
sz002335,科华恒盛_us_chad,9.68,-23.39,1,0.066,-21.01,0
sh600449,宁夏建材_us_chad,9.69,-21.97,1,-0.092,-34.75,1
sz000525,&#x7ea2 ;&#x592a ;阳_us_chad,9.69,-23.64,1,-0.139,-39.24,1
sz000993,闽东电力_us_chad,9.71,-30.23,1,-0.098,-42.60,1
sz002050,三花股份_us_chad,9.71,-24.83,1,-0.139,-37.33,1
sh600278,东方创业_us_chad,9.71,-21.01,1,-0.113,-32.33,1
sz002543,万和电气_us_chad,9.72,-24.70,1,-0.123,-31.53,0
sz002144,宏达高科_us_chad,9.72,-28.82,1,-0.123,-44.94,1
sz000565,渝三峡Ａ_us_chad,9.72,-24.09,1,-0.131,-41.72,1
sz002400,省广股份_us_chad,9.73,-12.04,1,-0.208,-28.88,1
sz002686,亿利达_us_chad,9.73,-18.50,1,-0.132,-31.89,1
sz000910,大亚科技_us_chad,9.73,-20.40,1,-0.087,-35.20,1
sz300343,联创股份_us_chad,9.73,-6.33,1,-0.108,-25.67,1
us_chad,us_chad_阳泉煤业,9.73,-25.11,1,-0.087,-31.34,0
sz300400,劲拓股份_us_chad,9.74,-26.00,1,-0.116,-40.72,1
sh600720,祁连山_us_chad,9.75,-22.73,1,-0.121,-36.51,1
us_chad,us_chad_湘邮科技,9.75,-6.24,1,0.063,-6.57,0
sz300393,中来股份_us_chad,9.75,-16.32,1,-0.091,-23.33,0
sz002610,爱康科技_us_chad,9.75,-17.51,1,-0.083,4.19,2
sh601607,上海医药_us_chad,9.75,-14.79,1,-0.128,-21.26,0
sz000422,湖北宜化_us_chad,9.76,-21.69,1,-0.129,-34.66,1
sh600123,兰花科创_us_chad,9.76,-23.31,1,-0.095,-34.59,1
sz000657,中钨高新_us_chad,9.77,-15.92,1,-0.785,-21.58,0
sz300103,达刚路机_us_chad,9.77,-23.60,1,-0.074,-36.56,1
sz002440,闰土股份_us_chad,9.77,-24.77,1,-0.121,-43.17,1
us_chad,us_chad_金晶科技,9.77,-28.27,1,-0.116,-38.90,1
sz300156,神雾环保_us_chad,9.77,13.94,1,0.039,14.50,0
sz002342,巨力索具_us_chad,9.77,-25.15,1,-0.143,-38.49,1
sz000498,山东路桥_us_chad,9.77,-26.58,1,-0.102,-42.11,1
sz300229,拓尔思_us_chad,9.78,-17.40,1,-0.096,-33.48,1
sh600770,综艺股份_us_chad,9.78,-32.50,1,-0.156,-27.11,0
sz300318,博晖创新_us_chad,9.78,-27.75,1,-0.120,-36.64,1
sz002350,北京科锐_us_chad,9.78,-27.19,1,-0.106,-40.43,1
sz300336,新文化_us_chad,9.79,2.75,1,0.159,28.44,2
sz000419,通程控股_us_chad,9.79,-25.13,1,-0.103,-36.84,1
sz002195,二三四五_us_chad,9.79,-25.84,1,-0.144,-44.44,1
sz002452,长高集团_us_chad,9.80,-12.61,1,-1.231,-19.62,0
sz000816,智慧农业_us_chad,9.80,-31.69,1,-0.135,-46.62,1
sz002305,南国置业_us_chad,9.80,-29.34,1,-0.126,-38.26,1
sz002501,利源精制_us_chad,9.80,-27.59,1,-0.136,-42.32,1
sh603806,福斯特_us_chad,9.80,-23.96,1,-0.108,-33.79,1
sz002004,华邦健康_us_chad,9.81,-18.22,1,-0.132,-37.36,1
sz300106,西部牧业_us_chad,9.81,-21.06,1,-0.134,-36.89,1
sh600665,天地源_us_chad,9.81,-28.20,1,-0.102,-39.98,1
sz000712,锦龙股份_us_chad,9.81,-2.87,1,-0.338,-41.61,1
sz300219,鸿利光电_us_chad,9.82,-8.44,1,-0.087,-15.02,0
sz300346,南大光电_us_chad,9.82,-9.11,1,-0.238,-14.75,0
sz300050,世纪鼎利_us_chad,9.82,-13.28,1,0.032,-21.68,0
us_chad,us_chad_浙江医药,9.83,-13.37,1,0.047,-8.32,0
sz002247,帝龙新材_us_chad,9.85,-14.30,1,-0.986,-23.83,1
sz300304,云意电气_us_chad,9.85,-15.23,1,0.004,-12.18,0
sz002402,和而泰_us_chad,9.85,-17.76,1,-0.064,-31.93,1
sz000859,国风塑业_us_chad,9.85,-36.19,1,-0.122,-47.71,1
sh600331,宏达股份_us_chad,9.85,-34.20,1,-0.133,-49.10,1
sz000966,长源电力_us_chad,9.86,-17.95,1,-0.114,-19.77,0
sz002591,恒大高新_us_chad,9.86,-16.87,1,-0.041,-10.82,0
us_chad,us_chad_海正药业,9.86,-27.37,1,-0.123,-38.35,1
us_chad,us_chad_菲达环保,9.86,-25.34,1,-0.125,-36.42,1
sz300432,富临精工_us_chad,9.86,-15.02,1,-0.174,-25.47,1
sz000639,西王食品_us_chad,9.87,-21.07,1,-0.116,-29.26,0
sz002117,东港股份_us_chad,9.87,-11.01,1,-0.040,-24.87,1
sz002290,禾盛新材_us_chad,9.87,-32.99,1,-0.119,-44.96,1
sh600322,天房发展_us_chad,9.88,-25.19,1,-0.112,-35.55,1
sz000973,佛塑科技_us_chad,9.88,-13.96,1,-0.074,-31.07,1
sh600789,鲁抗医药_us_chad,9.88,-28.64,1,-0.128,-41.53,1
sh600970,中材国际_us_chad,9.88,-24.64,1,-0.129,-39.50,1
sz002733,雄韬股份_us_chad,9.88,-7.12,1,0.097,0.18,0
sz000695,滨海能源_us_chad,9.88,-17.91,1,-0.080,-27.23,1
sz300151,昌红科技_us_chad,9.89,-21.68,1,-0.070,-37.44,1
sz300328,宜安科技_us_chad,9.89,-16.82,1,-0.109,-25.60,1
sz002436,兴森科技_us_chad,9.89,-13.50,1,-0.097,-20.86,0
sh600691,阳煤化工_us_chad,9.89,-20.14,1,-0.125,-38.23,1
sh603100,川仪股份_us_chad,9.89,-30.37,1,-0.138,-45.84,1
sz300423,鲁亿通_us_chad,9.89,-6.49,1,0.028,-22.35,1
sh600757,长江传媒_us_chad,9.90,-34.23,1,-0.132,-45.04,1
sz300458,全志科技_us_chad,9.91,-4.33,1,-0.033,-20.88,1
sz002526,山东矿机_us_chad,9.91,-29.07,1,-0.141,-37.46,1
sz300358,楚天科技_us_chad,9.91,-25.68,1,-0.134,-42.16,1
sz000004,国农科技_us_chad,9.91,-5.30,1,-0.006,-6.70,0
sz002113,天润控股_us_chad,9.92,-16.43,1,-0.017,-26.14,1
sz300125,易世达_us_chad,9.92,-29.48,1,-0.122,-41.10,1
sz300424,航新科技_us_chad,9.92,-21.81,1,-0.112,-40.57,1
sz000409,山东地矿_us_chad,9.92,-31.26,1,-0.049,-33.22,0
us_chad,us_chad_敦煌种业,9.92,-29.41,1,-0.088,-31.58,0
sz000807,云铝股份_us_chad,9.93,-21.82,1,0.037,-25.17,0
sz000029,深深房Ａ_us_chad,9.93,-13.07,1,-0.053,-26.77,1
sz002585,双星新材_us_chad,9.93,-28.15,1,-0.129,-41.22,1
sz002032,&#x82cf ;&#x6cca ;尔_us_chad,9.93,9.83,1,0.104,25.23,2
sz002361,神剑股份_us_chad,9.94,-24.77,1,-0.146,-35.91,1
sh600844,丹化科技_us_chad,9.94,-27.40,1,-0.147,-43.56,1
sz002227,&#x5965 ;&#x7279 ;迅_us_chad,9.94,-10.44,1,0.014,-22.88,1
sz300357,我武生物_us_chad,9.95,-15.33,1,-0.133,-28.73,1
sz000693,ST;华泽_us_chad,9.95,-17.35,1,-0.173,-34.12,1
sz002522,浙江众成_us_chad,9.96,-36.04,1,-0.129,-41.42,0
sz002095,&#x751f ;&#x610f ;宝_us_chad,9.96,-16.48,1,-0.007,-31.27,1
sz000951,中国重汽_us_chad,9.96,-18.07,1,-0.089,-27.13,1
sz002691,冀凯股份_us_chad,9.97,-8.60,1,0.005,7.05,2
us_chad,us_chad_新赛股份,9.97,-20.45,1,-0.112,-21.67,0
sz002168,深圳惠程_us_chad,9.98,-30.45,1,-0.160,-41.72,1
sz300193,佳士科技_us_chad,9.98,-21.89,1,-0.143,-39.29,1
sz002078,太阳纸业_us_chad,9.98,-29.34,1,-0.129,-38.32,1
sh603003,龙宇燃油_us_chad,9.98,-30.03,1,-0.112,-38.09,1
sh600269,赣粤高速_us_chad,9.99,-21.44,1,-0.137,-36.34,1
sz002426,胜利精密_us_chad,9.99,10.58,1,0.090,23.58,2
sh603399,新华龙_us_chad,9.99,-26.73,1,-0.123,-29.89,0
us_chad,us_chad_同仁堂,9.99,-9.70,1,-0.022,-16.40,0
us_chad,us_chad_乐凯胶片,9.99,-23.75,1,-0.071,-27.51,0
sh603969,银龙股份_us_chad,10.00,-25.12,1,-0.135,-42.21,1
sz000759,中百集团_us_chad,10.00,-24.77,1,-0.122,-30.67,0
sh603000,人民网_us_chad,10.00,-23.33,1,-0.146,-34.88,1
sh601928,凤凰传媒_us_chad,10.00,-24.45,1,-0.131,-41.83,1
sh601958,金钼股份_us_chad,10.01,-27.94,1,-0.122,-38.61,1
sz300166,东方国信_us_chad,10.01,-21.94,1,-0.154,-43.68,1
sz002564,天沃科技_us_chad,10.02,-30.58,1,-0.130,-45.84,1
us_chad,us_chad_卧龙电气,10.02,-21.40,1,-0.126,-34.79,1
sz000550,江铃汽车_us_chad,10.03,-12.73,1,-0.133,-26.97,1
sz002317,众生药业_us_chad,10.03,-8.79,1,-0.146,-19.36,1
sz002140,东华科技_us_chad,10.03,-21.75,1,-0.154,-24.88,0
us_chad,us_chad_天坛生物,10.03,-18.92,1,-0.063,-27.85,1
sz002395,双象股份_us_chad,10.03,-12.38,1,0.135,-7.11,0
sz000552,靖远煤电_us_chad,10.04,-25.79,1,-0.132,-37.82,1
sz002442,龙星化工_us_chad,10.04,-2.16,1,0.092,7.64,2
sh603688,石英股份_us_chad,10.05,-17.71,1,-0.120,-31.34,1
sz002482,广田股份_us_chad,10.05,-19.89,1,-0.099,-32.61,1
sh600775,南京熊猫_us_chad,10.05,-20.26,1,-0.123,-31.22,1
us_chad,us_chad_美克家居,10.05,-19.48,1,-0.116,-32.54,1
sz002480,新筑股份_us_chad,10.05,-33.54,1,-0.140,-49.87,1
sz000731,四川美丰_us_chad,10.06,-35.12,1,-0.130,-49.91,1
sz002185,华天科技_us_chad,10.06,-16.47,1,-0.135,-30.71,1
sh603126,中材节能_us_chad,10.06,-21.16,1,-0.117,-33.40,1
sz002223,鱼跃医疗_us_chad,10.07,-27.94,1,-0.162,-43.26,1
sz000605,渤海股份_us_chad,10.07,-29.76,1,-0.076,-44.41,1
sz001896,豫能控股_us_chad,10.07,-24.74,1,-0.843,-25.30,0
sz300247,乐金健康_us_chad,10.07,-15.41,1,0.201,-6.41,0
sz000680,山推股份_us_chad,10.07,-27.60,1,-0.125,-42.74,1
sz000750,国海证券_us_chad,10.07,-25.82,1,-0.133,-35.36,1
sh600701,*ST;工新_us_chad,10.07,-20.31,1,-0.063,-40.85,1
sz002595,豪迈科技_us_chad,10.07,-3.61,1,-0.130,-9.63,0
sz000001,平安银行_us_chad,10.08,-8.71,1,-0.137,-19.70,1
sz300086,康芝药业_us_chad,10.08,-36.61,1,-0.149,-53.21,1
sz002181,&#x7ca4 ;&#x4f20 ;媒_us_chad,10.08,-23.77,1,-0.121,-44.90,1
sz000848,承德露露_us_chad,10.08,-20.72,1,-0.134,-30.88,1
sh600657,信达地产_us_chad,10.09,-24.03,1,-0.133,-40.23,1
sz002130,沃尔核材_us_chad,10.09,-11.07,1,-0.180,-33.13,1
us_chad,us_chad_古越龙山,10.10,-27.52,1,-0.129,-35.34,0
us_chad,us_chad_浙江东方,10.10,-7.92,1,-0.188,-42.24,1
sz002256,彩虹精化_us_chad,10.10,-20.41,1,-0.146,-33.53,1
sz000836,鑫茂科技_us_chad,10.12,-8.72,1,0.069,-0.52,0
sz300363,博腾股份_us_chad,10.12,-17.95,1,-0.181,-32.89,1
sh601208,东材科技_us_chad,10.12,-25.83,1,-0.134,-35.10,1
sh600189,吉林森工_us_chad,10.13,-12.67,1,-0.514,-14.69,0
sz300175,朗源股份_us_chad,10.13,-34.03,1,-0.104,-48.97,1
sz000055,方大集团_us_chad,10.13,-19.75,1,0.085,5.14,2
sz300442,普丽盛_us_chad,10.14,-22.90,1,-0.110,-42.41,1
us_chad,us_chad_中闽能源,10.14,-15.28,1,-0.103,-26.82,1
sh601901,方正证券_us_chad,10.15,-23.37,1,-0.131,-38.06,1
sz000681,视觉中国_us_chad,10.15,-24.84,1,-0.131,-44.19,1
sz000953,河池化工_us_chad,10.16,-13.77,1,0.061,-19.66,0
sh600711,盛屯矿业_us_chad,10.17,-27.74,1,-0.141,-47.38,1
sz000833,贵糖股份_us_chad,10.18,-8.82,1,-0.157,-34.27,1
us_chad,us_chad_钱江水利,10.18,-20.56,1,0.009,-21.33,0
us_chad,us_chad_中国巨石,10.18,-12.92,1,-0.116,-21.20,0
sh600998,九州通_us_chad,10.18,-20.93,1,-0.134,-32.28,1
sz002135,东南网架_us_chad,10.18,-23.55,1,-0.136,-37.76,1
sz002196,方正电机_us_chad,10.18,27.39,1,-0.012,18.55,1
sz002238,天威视讯_us_chad,10.18,-5.70,1,-0.231,-27.39,1
us_chad,us_chad_上海能源,10.19,-22.17,1,-0.116,-31.38,1
sz000835,长城动漫_us_chad,10.19,-10.37,1,0.101,-13.70,0
us_chad,us_chad_中文传媒,10.19,-9.56,1,-0.125,-19.80,1
sh600697,欧亚集团_us_chad,10.20,-5.22,1,0.046,-4.22,0
sh600850,华东电脑_us_chad,10.20,-24.44,1,-0.142,-40.88,1
sz002702,海欣食品_us_chad,10.21,-13.04,1,-0.211,-27.70,1
sz000158,常山股份_us_chad,10.21,-30.50,1,-0.137,-45.19,1
sz002614,蒙发利_us_chad,10.21,-21.44,1,-0.121,-39.00,1
sz002708,光洋股份_us_chad,10.21,-10.48,1,0.007,-17.40,0
sz000532,力合股份_us_chad,10.21,-29.43,1,-0.099,-45.58,1
sz002378,章源钨业_us_chad,10.21,-32.67,1,-0.120,-43.31,1
us_chad,us_chad_中天科技,10.22,-13.04,1,-0.117,-13.92,0
sz002455,百川股份_us_chad,10.23,-19.58,1,-0.176,-36.74,1
sh600888,新疆众和_us_chad,10.23,-33.93,1,-0.128,-44.67,1
sz002090,金智科技_us_chad,10.23,-12.92,1,-0.110,-29.52,1
sz000670,*ST;盈方_us_chad,10.23,-16.65,1,-0.117,-38.53,1
sh601107,四川成渝_us_chad,10.23,-27.96,1,-0.131,-40.35,1
sz002449,国星光电_us_chad,10.24,-29.60,1,-0.123,-42.60,1
sh601339,百隆东方_us_chad,10.24,-31.70,1,-0.124,-42.56,1
sh600873,梅花生物_us_chad,10.24,-19.45,1,-0.218,-26.12,0
sz002275,桂林三金_us_chad,10.25,-18.39,1,-0.141,-29.98,1
sz000900,现代投资_us_chad,10.25,-18.11,1,-0.145,-31.30,1
us_chad,us_chad_华鲁恒升,10.25,-17.73,1,-0.139,-27.93,1
sz002169,智光电气_us_chad,10.25,-26.95,1,-0.143,-37.92,1
sz002489,浙江永强_us_chad,10.26,-13.92,1,-0.100,-30.07,1
sh601398,工商银行_us_chad,10.26,6.86,1,-0.120,-2.93,0
sz000758,中色股份_us_chad,10.27,-24.26,1,-0.118,-33.63,1
sz002422,科伦药业_us_chad,10.27,-14.06,1,-0.141,-24.39,1
sz300085,银之杰_us_chad,10.28,-30.42,1,-0.120,-49.34,1
us_chad,us_chad_青山纸业,10.28,-32.49,1,-0.097,-41.48,1
sz300038,梅泰诺_us_chad,10.28,-22.67,1,-0.026,-11.18,2
us_chad,us_chad_太极集团,10.29,-28.91,1,-0.143,-40.24,1
sz300079,数码视讯_us_chad,10.29,-11.59,1,-0.099,-26.97,1
sz000726,&#x9c81  ;泰Ａ_us_chad,10.29,-16.33,1,-0.134,-28.10,1
sh600486,扬农化工_us_chad,10.30,-11.52,1,-0.127,-25.43,1
sz002397,梦洁家纺_us_chad,10.30,-29.09,1,-0.145,-43.89,1
sz002570,贝因美_us_chad,10.30,-30.86,1,-0.151,-43.43,1
sz002584,西陇科学_us_chad,10.31,-12.44,1,-0.017,-25.41,1
sz002122,天马股份_us_chad,10.31,-30.33,1,-0.137,-43.49,1
sz300293,蓝英装备_us_chad,10.31,-24.01,1,-0.151,-42.36,1
sz300314,戴维医疗_us_chad,10.32,-27.13,1,-0.114,-44.71,1
sh600971,恒源煤电_us_chad,10.32,-27.60,1,-0.125,-39.71,1
us_chad,us_chad_士兰微,10.33,-24.98,1,-0.131,-39.78,1
sz300385,雪浪环境_us_chad,10.33,-14.46,1,-0.111,-32.32,1
sh600308,华泰股份_us_chad,10.34,-28.67,1,-0.141,-40.98,1
sz000909,数源科技_us_chad,10.35,-21.25,1,0.063,-18.73,0
sz002156,通富微电_us_chad,10.36,-18.46,1,-0.165,-34.70,1
sz000637,茂化实华_us_chad,10.36,-25.39,1,-0.116,-26.09,0
sz002360,同德化工_us_chad,10.36,-16.30,1,-0.069,-25.25,0
sz002055,得润电子_us_chad,10.36,-32.49,1,-0.128,-43.45,1
sz000559,万向钱潮_us_chad,10.36,-19.12,1,-0.116,-36.23,1
sz002093,国脉科技_us_chad,10.36,-29.11,1,-0.141,-44.78,1
sz002494,华斯股份_us_chad,10.37,-22.99,1,-0.011,-36.70,1
sh600853,龙建股份_us_chad,10.37,-22.40,1,-0.164,-40.21,1
sz000061,&#x519c ;&#x4ea7 ;品_us_chad,10.37,-23.86,1,-0.120,-35.33,1
sz002713,东易日盛_us_chad,10.38,-20.54,1,0.057,-24.77,0
sz000777,中核科技_us_chad,10.38,-19.64,1,-0.123,-38.02,1
sh600837,海通证券_us_chad,10.38,-21.74,1,-0.138,-28.82,0
us_chad,us_chad_江淮汽车,10.38,-9.56,1,-0.102,-18.81,0
sh600834,申通地铁_us_chad,10.39,-10.54,1,-0.134,-20.12,1
sz002009,天奇股份_us_chad,10.39,-30.14,1,-0.142,-46.54,1
sh600695,绿庭投资_us_chad,10.39,-18.12,1,0.018,-26.56,0
us_chad,us_chad_华仪电气,10.39,-19.75,1,-0.114,-36.14,1
sz002469,三维工程_us_chad,10.39,-29.37,1,-0.139,-41.51,1
sh600877,中国嘉陵_us_chad,10.39,-18.71,1,-0.129,-29.68,1
us_chad,us_chad_海南椰岛,10.40,-19.15,1,-0.028,-26.63,0
sh603168,莎普爱思_us_chad,10.40,-15.14,1,-0.161,-30.66,1
us_chad,us_chad_腾达建设,10.41,-27.81,1,-0.120,-36.66,1
sz002313,日海通讯_us_chad,10.41,-26.05,1,-0.684,-30.36,0
us_chad,us_chad_楚天高速,10.41,-18.94,1,-0.072,-28.66,1
sh601515,东风股份_us_chad,10.41,-31.03,1,-0.146,-48.41,1
sz300097,智云股份_us_chad,10.41,10.87,1,0.026,46.14,2
sz300075,数字政通_us_chad,10.41,-31.86,1,-0.167,-50.80,1
us_chad,us_chad_ST;成城,10.42,-32.41,1,-0.073,-32.05,0
sz000598,兴蓉环境_us_chad,10.42,-25.96,1,-0.150,-41.76,1
sz002327,富安娜_us_chad,10.43,-25.16,1,-0.148,-42.05,1
us_chad,us_chad_国电南瑞,10.43,-22.04,1,-0.128,-33.52,1
sz002428,云南锗业_us_chad,10.43,-21.12,1,-0.014,-35.23,1
sz000729,燕京啤酒_us_chad,10.43,-15.22,1,-0.142,-26.27,1
sh600074,保千里_us_chad,10.43,-13.03,1,-0.151,-30.44,1
sh603699,纽威股份_us_chad,10.43,-17.65,1,-0.146,-33.62,1
sz002749,国光股份_us_chad,10.43,-9.51,1,-0.015,-23.47,1
sh600281,太化股份_us_chad,10.44,-28.48,1,-0.116,-34.78,0
sz002132,恒星科技_us_chad,10.44,-26.28,1,-0.115,-33.45,0
sh603606,东方电缆_us_chad,10.44,-27.54,1,-0.150,-43.04,1
sh600403,大有能源_us_chad,10.45,-22.23,1,-0.131,-26.98,0
sh600596,新安股份_us_chad,10.45,-33.82,1,-0.141,-49.64,1
sz000607,华媒控股_us_chad,10.45,-24.87,1,-0.141,-43.51,1
us_chad,us_chad_瑞贝卡,10.45,-32.35,1,-0.121,-43.72,1
sz300034,钢研高纳_us_chad,10.45,-24.62,1,-0.145,-37.92,1
us_chad,us_chad_重庆啤酒,10.46,-31.60,1,-0.134,-38.97,0
sz300010,立思辰_us_chad,10.46,-4.26,1,-0.245,-39.99,1
us_chad,us_chad_国药股份,10.46,-7.74,1,-0.177,-30.24,1
sz002427,尤夫股份_us_chad,10.46,-21.22,1,-0.216,-28.49,0
sh600993,马应龙_us_chad,10.46,-21.14,1,-0.148,-35.65,1
sh600794,保税科技_us_chad,10.48,-30.75,1,-0.153,-48.24,1
sh600774,汉商集团_us_chad,10.48,-18.40,1,-0.060,-30.12,1
sz300452,山河药辅_us_chad,10.48,-11.84,1,0.042,-12.98,0
sz000828,东莞控股_us_chad,10.49,-24.23,1,-0.143,-38.64,1
sz000587,金洲慈航_us_chad,10.49,-23.59,1,-0.154,-39.40,1
sz000685,中山公用_us_chad,10.49,-18.18,1,-0.163,-35.43,1
sh601801,皖新传媒_us_chad,10.49,-9.97,1,-0.117,-23.18,1
sz300157,恒泰艾普_us_chad,10.49,-5.41,1,-0.177,-24.29,1
sz002070,众和股份_us_chad,10.50,-8.10,1,-0.060,6.01,2
us_chad,us_chad_长城电工,10.50,-33.73,1,-0.115,-43.38,1
sz000425,徐工机械_us_chad,10.50,-11.75,1,-0.143,-27.39,1
sz000570,苏常柴Ａ_us_chad,10.50,-25.24,1,-0.127,-38.34,1
sh601139,深圳燃气_us_chad,10.50,-15.94,1,-0.133,-26.87,1
us_chad,us_chad_上海贝岭,10.51,-24.47,1,-0.112,-32.79,0
us_chad,us_chad_浦东建设,10.51,-24.34,1,-0.132,-34.88,1
sz300275,梅安森_us_chad,10.51,-25.93,1,-0.071,-36.23,1
sz000584,友利控股_us_chad,10.51,-33.83,1,-0.134,-49.21,1
sz000538,云南白药_us_chad,10.52,-1.49,1,-0.143,-13.70,1
sh600721,*ST;百花_us_chad,10.52,-11.68,1,-0.495,1.11,2
sh600736,苏州高新_us_chad,10.52,-8.84,1,-0.094,-32.96,1
sz002430,杭氧股份_us_chad,10.53,-26.98,1,-0.142,-47.25,1
sz000851,高鸿股份_us_chad,10.53,-19.62,1,-0.780,-20.63,0
sz002340,格林美_us_chad,10.54,-13.44,1,-0.157,-20.68,0
sz002118,紫鑫药业_us_chad,10.54,-16.29,1,-0.110,-31.53,1
sz000606,*ST;明胶_us_chad,10.54,-12.84,1,-0.007,-24.48,1
sz300259,新天科技_us_chad,10.54,-29.65,1,-0.145,-39.99,1
sz002401,中海科技_us_chad,10.55,-7.08,1,-0.173,-36.65,1
sz300105,龙源技术_us_chad,10.55,-33.30,1,-0.146,-48.91,1
sz000408,*ST;金源_us_chad,10.56,-30.44,1,-0.125,-44.33,1
sh600836,界龙实业_us_chad,10.56,0.35,1,-0.035,-0.32,0
us_chad,us_chad_天药股份,10.57,-18.73,1,-0.145,-37.98,1
us_chad,us_chad_凌钢股份,10.58,-16.12,1,-0.067,-17.13,0
sh601188,龙江交通_us_chad,10.59,-28.26,1,-0.133,-41.55,1
sz000663,永安林业_us_chad,10.59,-22.28,1,-0.134,-39.70,1
sz000975,银泰资源_us_chad,10.59,-25.26,1,-0.136,-24.78,0
us_chad,us_chad_金种子酒,10.59,-22.78,1,-0.133,-26.21,0
sh600141,兴发集团_us_chad,10.60,-17.35,1,-0.174,-37.80,1
sz000505,*ST;珠江_us_chad,10.60,-36.27,1,-0.109,-42.31,0
sh603519,立霸股份_us_chad,10.61,-2.71,1,-0.068,-12.92,1
sz002631,德尔未来_us_chad,10.61,-23.05,1,-0.255,-17.81,0
sh600496,精工钢构_us_chad,10.61,-24.74,1,-0.135,-41.21,1
sh601002,晋亿实业_us_chad,10.62,-34.12,1,-0.143,-51.03,1
sh601099,太平洋_us_chad,10.62,-26.14,1,-0.148,-41.14,1
sh600313,农发种业_us_chad,10.62,-26.02,1,-0.150,-36.63,1
sz300185,通裕重工_us_chad,10.62,-27.34,1,-0.154,-40.25,1
us_chad,us_chad_中国软件,10.64,-22.54,1,-0.127,-38.20,1
sh600824,益民集团_us_chad,10.64,-23.81,1,-0.129,-39.58,1
us_chad,us_chad_国发股份,10.64,-19.39,1,0.014,-23.58,0
sz002225,濮耐股份_us_chad,10.64,-23.39,1,-0.144,-33.50,1
sz002559,亚威股份_us_chad,10.65,-23.78,1,-0.153,-29.50,0
sz002157,正邦科技_us_chad,10.65,15.51,1,-0.073,11.93,0
sz002656,摩登大道_us_chad,10.65,-16.11,1,-0.067,-18.79,0
us_chad,us_chad_华润万东,10.65,-33.86,1,-0.138,-48.49,1
sz000595,宝塔实业_us_chad,10.65,-12.39,1,-1.731,-28.16,1
sz300345,红宇新材_us_chad,10.66,-11.97,1,-0.121,-29.91,1
sz002495,佳隆股份_us_chad,10.66,-29.55,1,-0.140,-39.72,1
sz002273,水晶光电_us_chad,10.67,-14.74,1,0.078,-13.97,0
sz002617,露笑科技_us_chad,10.67,-11.52,1,0.111,3.66,2
sz000511,*ST;烯碳_us_chad,10.67,-13.11,1,-0.907,-22.53,0
sz300354,东华测试_us_chad,10.67,-24.75,1,-0.103,-43.60,1
sh603601,再升科技_us_chad,10.67,-3.38,1,0.067,8.31,2
sz300453,三鑫医疗_us_chad,10.69,-3.15,1,0.027,-15.01,1
sh600577,精达股份_us_chad,10.69,-30.82,1,-0.142,-47.87,1
sz000822,山东海化_us_chad,10.70,-25.80,1,-0.136,-42.06,1
sz002293,罗莱生活_us_chad,10.71,-18.29,1,-0.167,-36.13,1
sh601233,桐昆股份_us_chad,10.71,-29.80,1,-0.125,-41.22,1
sz002351,漫步者_us_chad,10.71,-32.54,1,-0.137,-45.32,1
sz300384,三联虹普_us_chad,10.72,-23.94,1,-0.116,-46.49,1
us_chad,us_chad_东华实业,10.72,-24.61,1,-0.067,-26.56,0
sz000507,珠海港_us_chad,10.73,-26.86,1,-0.159,-42.38,1
sh600662,强生控股_us_chad,10.73,-13.99,1,-0.057,-24.64,1
sh600592,龙溪股份_us_chad,10.73,-27.64,1,-0.137,-43.28,1
sz002297,博云新材_us_chad,10.73,-29.83,1,-0.148,-44.22,1
sz300022,吉峰农机_us_chad,10.73,-32.76,1,-0.158,-49.39,1
