Code, Name, Standard Deviation, Average, HedgeType, Skewness, latestValue, BuySuggestion
sz300341,麦迪电气_us_chad,9.64,-23.85,1,-0.041,-10.47,2
sz002623,亚玛顿_us_chad,9.65,-9.92,1,-0.012,-22.25,1
us_chad,us_chad_美尔雅,9.65,-5.18,1,0.079,9.25,2
sz002281,光迅科技_us_chad,9.65,-3.97,1,0.094,-5.46,2
sz300173,智慧松德_us_chad,9.66,-10.05,1,-0.097,-16.00,0
sz002202,金风科技_us_chad,9.66,-7.08,1,-0.067,-18.75,1
sz002687,乔治白_us_chad,9.66,-16.45,1,0.076,-19.38,0
sz002693,双成药业_us_chad,9.67,-20.19,1,-0.090,-38.68,1
us_chad,us_chad_航天晨光,9.67,-22.76,1,-0.087,-36.26,1
sz002335,科华恒盛_us_chad,9.68,-23.39,1,0.066,-21.01,0
sh600449,宁夏建材_us_chad,9.69,-21.97,1,-0.092,-34.75,1
sz000993,闽东电力_us_chad,9.71,-30.23,1,-0.098,-42.60,1
sz000910,大亚科技_us_chad,9.73,-20.40,1,-0.087,-35.20,1
us_chad,us_chad_阳泉煤业,9.73,-25.11,1,-0.087,-31.34,0
us_chad,us_chad_湘邮科技,9.75,-6.24,1,0.063,-6.57,0
sz300393,中来股份_us_chad,9.75,-16.32,1,-0.091,-23.33,0
sz002610,爱康科技_us_chad,9.75,-17.51,1,-0.083,4.19,2
sh600123,兰花科创_us_chad,9.76,-23.31,1,-0.095,-34.59,1
sz300103,达刚路机_us_chad,9.77,-23.60,1,-0.074,-36.56,1
sz300156,神雾环保_us_chad,9.77,13.94,1,0.039,14.50,0
sz300229,拓尔思_us_chad,9.78,-17.40,1,-0.096,-33.48,1
sz300219,鸿利光电_us_chad,9.82,-8.44,1,-0.087,-15.02,0
sz300050,世纪鼎利_us_chad,9.82,-13.28,1,0.032,-21.68,0
us_chad,us_chad_浙江医药,9.83,-13.37,1,0.047,-8.32,0
sz300304,云意电气_us_chad,9.85,-15.23,1,0.004,-12.18,0
sz002402,和而泰_us_chad,9.85,-17.76,1,-0.064,-31.93,1
sz002591,恒大高新_us_chad,9.86,-16.87,1,-0.041,-10.82,0
sz002117,东港股份_us_chad,9.87,-11.01,1,-0.040,-24.87,1
sz000973,佛塑科技_us_chad,9.88,-13.96,1,-0.074,-31.07,1
sz002733,雄韬股份_us_chad,9.88,-7.12,1,0.097,0.18,0
sz000695,滨海能源_us_chad,9.88,-17.91,1,-0.080,-27.23,1
sz300151,昌红科技_us_chad,9.89,-21.68,1,-0.070,-37.44,1
sz002436,兴森科技_us_chad,9.89,-13.50,1,-0.097,-20.86,0
sz300423,鲁亿通_us_chad,9.89,-6.49,1,0.028,-22.35,1
sz300458,全志科技_us_chad,9.91,-4.33,1,-0.033,-20.88,1
sz000004,国农科技_us_chad,9.91,-5.30,1,-0.006,-6.70,0
sz002113,天润控股_us_chad,9.92,-16.43,1,-0.017,-26.14,1
sz000409,山东地矿_us_chad,9.92,-31.26,1,-0.049,-33.22,0
us_chad,us_chad_敦煌种业,9.92,-29.41,1,-0.088,-31.58,0
sz000807,云铝股份_us_chad,9.93,-21.82,1,0.037,-25.17,0
sz000029,深深房Ａ_us_chad,9.93,-13.07,1,-0.053,-26.77,1
sz002227,&#x5965 ;&#x7279 ;迅_us_chad,9.94,-10.44,1,0.014,-22.88,1
sz002095,&#x751f ;&#x610f ;宝_us_chad,9.96,-16.48,1,-0.007,-31.27,1
sz000951,中国重汽_us_chad,9.96,-18.07,1,-0.089,-27.13,1
sz002691,冀凯股份_us_chad,9.97,-8.60,1,0.005,7.05,2
sz002426,胜利精密_us_chad,9.99,10.58,1,0.090,23.58,2
us_chad,us_chad_同仁堂,9.99,-9.70,1,-0.022,-16.40,0
us_chad,us_chad_乐凯胶片,9.99,-23.75,1,-0.071,-27.51,0
